HAPLOTYPE_CALL,PREFIX,TYPE,allele,CALL_COUNT,haplo_allele,allele_ipd
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001_05_01_01,Mamu-A1_001_05g1-miseq
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001_05_01_01,Mamu-A1_001_05_01_01-gen
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001_05_01_01,Mamu-A1_001_05_01_01-exon
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_01g1-miseq
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_01_01_01-gen
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_01_01_02-gen
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_01_01_01-exon
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_01_01_02-exon
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g1,Mamu-A1_001_02-exon
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g2,Mamu-A1_001_03g1-miseq
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g2,Mamu-A1_001_03-gen
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g2,Mamu-A1_001_03-exon
A001.01,Mamu,MHC_A_HAPLOTYPES,A1_001,1,01_Mamu-A1_001g2,Mamu-A1_001_04-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02g1-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02g1-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_02_01_01,Mamu-A1_003_02_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_09,Mamu-A1_003_09-exon-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_09,Mamu-A1_003_09-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_09,Mamu-A1_003_09-exon-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_09,Mamu-A1_003_09-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_09,Mamu-A1_003_09-exon-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_09,Mamu-A1_003_09-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_18,Mamu-A1_003_18-exon-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_18,Mamu-A1_003_18-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_18,Mamu-A1_003_18-exon-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_18,Mamu-A1_003_18-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_18,Mamu-A1_003_18-exon-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_18,Mamu-A1_003_18-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20g1-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20g1-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003_20_01_01N,Mamu-A1_003_20_01_01N-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_05g1-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_08-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_10-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_14-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05g1-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_08-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_10-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_14-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_05_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_06_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_07_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_08-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_10-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_14-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_19_01_02-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_21_01_01N-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g1,Mamu-A1_003_22_01_01N-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g2,Mamu-A1_003_03-exon-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_003g2,Mamu-A1_003_03-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g2,Mamu-A1_003_03-exon-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g2,Mamu-A1_003_03-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g2,Mamu-A1_003_03-exon-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_003g2,Mamu-A1_003_03-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04g1-miseq
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-gen
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-exon
A003.01,Mamu,MHC_A_HAPLOTYPES,A1_003,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04g1-miseq
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-gen
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-exon
A019.01,Mamu,MHC_A_HAPLOTYPES,A1_019,1,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04g1-miseq
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-gen
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-exon
A019.02,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04g1-miseq
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-gen
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_003_04_01_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_04_02_01-exon
A224.01,Mamu,MHC_A_HAPLOTYPES,A1_003,2,01_Mamu-A1_019_A1_003g,Mamu-A1_019_06_01_01-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_03,Mamu-A1_004_03-exon-miseq
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_03,Mamu-A1_004_03-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_04,Mamu-A1_004_04-exon-miseq
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_04,Mamu-A1_004_04-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_08,Mamu-A1_004_08-exon-miseq
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004_08,Mamu-A1_004_08-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_01g1-miseq
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_01_01_01-gen
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_01_01_02-gen
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_01_01_01-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_01_01_02-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_02_02-exon
A004.01,Mamu,MHC_A_HAPLOTYPES,A1_004,1,01_Mamu-A1_004g,Mamu-A1_004_06-exon
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006_01,Mamu-A1_006_01-exon-miseq
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006_01,Mamu-A1_006_01-exon
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006_04_01_01,Mamu-A1_006_04g1-miseq
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006_04_01_01,Mamu-A1_006_04_01_01-gen
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006_04_01_01,Mamu-A1_006_04_01_01-exon
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006g,Mamu-A1_006_02g1-miseq
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006g,Mamu-A1_006_02_01_01-gen
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006g,Mamu-A1_006_02_01_01-exon
A006.01,Mamu,MHC_A_HAPLOTYPES,A1_006,1,01_Mamu-A1_006g,Mamu-A1_006_03-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_04_01_01,Mamu-A1_007_04g1-miseq
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_04_01_01,Mamu-A1_007_04_01_01-gen
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_04_01_01,Mamu-A1_007_04_01_01-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_05,Mamu-A1_007_05-exon-miseq
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_05,Mamu-A1_007_05-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_08_01_01,Mamu-A1_007_08g1-miseq
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_08_01_01,Mamu-A1_007_08_01_01-gen
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007_08_01_01,Mamu-A1_007_08_01_01-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g1,Mamu-A1_007_01g1-miseq
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g1,Mamu-A1_007_01_01_01-gen
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g1,Mamu-A1_007_01_01_01-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g1,Mamu-A1_007_03-exon
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g2,Mamu-A1_007_02-exon-miseq
A007.01,Mamu,MHC_A_HAPLOTYPES,A1_007,1,01_Mamu-A1_007g2,Mamu-A1_007_02-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_03_01_01,Mamu-A1_008_03g1-miseq
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_03_01_01,Mamu-A1_008_03_01_01-gen
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_03_01_01,Mamu-A1_008_03_01_01-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_A1_105g,Mamu-A1_008_04g1-miseq
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_A1_105g,Mamu-A1_008_04-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008_A1_105g,Mamu-A1_105_01-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_01g1-miseq
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_01_01_01-gen
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_06_01_01-gen
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_01_01_01-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_01_02-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_05-exon
A008.01,Mamu,MHC_A_HAPLOTYPES,A1_008,1,01_Mamu-A1_008g,Mamu-A1_008_06_01_01-exon
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_01g1-miseq
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_01_01_01-gen
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_03_01_01-gen
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_04_01_01-gen
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_01_01_01-exon
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_02-exon
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_03_01_01-exon
A011.01,Mamu,MHC_A_HAPLOTYPES,A1_011,1,01_Mamu-A1_011g,Mamu-A1_011_04_01_01-exon
A012.01,Mamu,MHC_A_HAPLOTYPES,A1_012,1,01_Mamu-A1_012_01_01_01,Mamu-A1_012_01g1-miseq
A012.01,Mamu,MHC_A_HAPLOTYPES,A1_012,1,01_Mamu-A1_012_01_01_01,Mamu-A1_012_01_01_01-gen
A012.01,Mamu,MHC_A_HAPLOTYPES,A1_012,1,01_Mamu-A1_012_01_01_01,Mamu-A1_012_01_01_01-exon
A012.01,Mamu,MHC_A_HAPLOTYPES,A1_012,1,01_Mamu-A1_012_02,Mamu-A1_012_02-exon-miseq
A012.01,Mamu,MHC_A_HAPLOTYPES,A1_012,1,01_Mamu-A1_012_02,Mamu-A1_012_02-exon
A016.01,Mamu,MHC_A_HAPLOTYPES,A1_016,1,01_Mamu-A1_016g,Mamu-A1_016_01g1-miseq
A016.01,Mamu,MHC_A_HAPLOTYPES,A1_016,1,01_Mamu-A1_016g,Mamu-A1_016_01_01_01-gen
A016.01,Mamu,MHC_A_HAPLOTYPES,A1_016,1,01_Mamu-A1_016g,Mamu-A1_016_02_01_01-gen
A016.01,Mamu,MHC_A_HAPLOTYPES,A1_016,1,01_Mamu-A1_016g,Mamu-A1_016_01_01_01-exon
A016.01,Mamu,MHC_A_HAPLOTYPES,A1_016,1,01_Mamu-A1_016g,Mamu-A1_016_02_01_01-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_04,Mamu-A1_018_04-exon-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_04,Mamu-A1_018_04-exon
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_04,Mamu-A1_018_04-exon-miseq
A018.02,Mamu,MHC_A_HAPLOTYPES,A1_018,2,01_Mamu-A1_018_04,Mamu-A1_018_04-exon
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08g1-miseq
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08_01_01-gen
A018.01,Mamu,MHC_A_HAPLOTYPES,A1_018,1,01_Mamu-A1_018_08_01_01,Mamu-A1_018_08_01_01-exon
