HAPLOTYPE_CALL,PREFIX,TYPE,allele,CALL_COUNT,haplo_allele,allele_ipd
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_06-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_01_02_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_05-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_05-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_04-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_068,4,03_Mamu-B_068g1,Mamu-B__068_02_01_06-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B_068g2-diag
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_02_01-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_02-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_05-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_03-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_04-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_06-gen
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_02_01-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_05-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_02-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_05-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_03-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_04-nuc
B056.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_06-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B_068g2-diag
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_02_01-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_02-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_05-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_03-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_04-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_06-gen
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_02_01-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_05-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_01_03-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_02-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_05-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_03-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_04-nuc
B069.02,Mamu,MHC_B_HAPLOTYPES,B_068,3,03_Mamu-B_068g1,Mamu-B__068_02_01_06-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B_068g2-diag
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_01_02_01-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_02-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_05-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_03-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_04-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_06-gen
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_01_02_01-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_05-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_02-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_01_03-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_02-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_05-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_03-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_04-nuc
B091.01,Mamu,MHC_B_HAPLOTYPES,B_068,2,03_Mamu-B_068g1,Mamu-B__068_02_01_06-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_02_02,Mamu-B__017_02_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_03_01_01,Mamu-B_017g3-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_03_01_01,Mamu-B_017g3-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_03_01_01,Mamu-B_017g3-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_03_01_01,Mamu-B__017_03_01_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_04,Mamu-B__017_04-nuc-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017_04,Mamu-B__017_04-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_04,Mamu-B__017_04-nuc-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017_04,Mamu-B__017_04-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_04,Mamu-B__017_04-nuc-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017_04,Mamu-B__017_04-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B_017g1-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_02_01_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_01_01_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_05_01_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_01_01_02-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_02_01_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_01_01_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_05_01_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_01_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_06-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_07-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_017,2,03_Mamu-B_017g,Mamu-B__017_01_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B_017g1-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_02_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_01_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_05_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_01_01_02-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_02_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_01_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_05_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_06-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_07-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_017,3,03_Mamu-B_017g,Mamu-B__017_01_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B_017g1-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_02_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_01_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_05_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_01_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_02_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_01_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_05_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_06-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_07-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_017,4,03_Mamu-B_017g,Mamu-B__017_01_01_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B_029g1-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_01_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_02_01-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_02-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_01_02-gen
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_01_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_02_01-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g1,Mamu-B__029_01_01_02-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g2,Mamu-B_029g2-diag
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g2,Mamu-B__029_03-nuc
B017.01,Mamu,MHC_B_HAPLOTYPES,B_029,2,03_Mamu-B_029g2,Mamu-B__029_04-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B_065g2-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_02_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_06_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_08_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_03_04_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_02_01_02-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_02_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_04-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_06_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_03_03-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_07-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_08_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_03_04_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g1,Mamu-B__065_02_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B_065g2-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_02_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_06_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_08_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_03_04_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_02_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_02_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_04-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_06_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_03_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_07-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_08_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_03_04_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g1,Mamu-B__065_02_01_02-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B_065g2-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_02_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_06_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_08_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_03_04_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_02_01_02-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_02_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_04-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_06_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_03_03-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_07-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_08_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_03_04_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g1,Mamu-B__065_02_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B_065g1-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_01_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_05_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_09_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_01_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_05_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g2,Mamu-B__065_09_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B_065g1-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_01_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_05_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_09_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_01_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_05_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g2,Mamu-B__065_09_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B_065g1-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_01_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_05_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_09_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_01_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_05_01_01-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g2,Mamu-B__065_09_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B_065g3-diag
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_01-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_02-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_03-gen
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_01-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_02-nuc
B017.02,Mamu,MHC_B_HAPLOTYPES,B_065,3,03_Mamu-B_065g3,Mamu-B__065_03_01_03-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B_065g3-diag
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_01-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_02-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_03-gen
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_01-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_02-nuc
B017.04,Mamu,MHC_B_HAPLOTYPES,B_065,4,03_Mamu-B_065g3,Mamu-B__065_03_01_03-nuc
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B_065g3-diag
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_01-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_02-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_03-gen
B069.01,Mamu,MHC_B_HAPLOTYPES,B_065,2,03_Mamu-B_065g3,Mamu-B__065_03_01_01-nuc
